PairID,Pred_Score
ENG-train-5379,0.00
ENG-train-5380,0.00
ENG-train-5381,0.17
ENG-train-5382,0.00
ENG-train-5383,0.00
ENG-train-5384,0.00
ENG-train-5385,0.00
ENG-train-5386,0.00
ENG-train-5387,0.00
ENG-train-5388,0.00
ENG-train-5389,0.40
ENG-train-5390,0.00
ENG-train-5391,0.00
ENG-train-5392,0.00
ENG-train-5393,0.40
ENG-train-5394,0.00
ENG-train-5395,0.80
ENG-train-5396,0.00
ENG-train-5397,0.50
ENG-train-5398,0.29
ENG-train-5399,0.29
ENG-train-5400,0.00
ENG-train-5401,0.40
ENG-train-5402,0.00
ENG-train-5403,0.50
ENG-train-5404,0.00
ENG-train-5405,0.00
ENG-train-5406,0.40
ENG-train-5407,0.00
ENG-train-5408,0.18
ENG-train-5409,0.00
ENG-train-5410,0.00
ENG-train-5411,0.00
ENG-train-5412,0.25
ENG-train-5413,0.25
ENG-train-5414,0.22
ENG-train-5415,0.12
ENG-train-5416,0.25
ENG-train-5417,0.00
ENG-train-5418,0.67
ENG-train-5419,0.00
ENG-train-5420,0.00
ENG-train-5421,0.17
ENG-train-5422,0.00
ENG-train-5423,0.00
ENG-train-5424,0.00
ENG-train-5425,0.00
ENG-train-5426,0.15
ENG-train-5427,0.00
ENG-train-5428,0.67
ENG-train-5429,0.17
ENG-train-5430,0.00
ENG-train-5431,0.00
ENG-train-5432,0.00
ENG-train-5433,0.00
ENG-train-5434,0.00
ENG-train-5435,0.00
ENG-train-5436,0.22
ENG-train-5437,0.00
ENG-train-5438,0.13
ENG-train-5439,0.00
ENG-train-5440,0.17
ENG-train-5441,0.00
ENG-train-5442,0.00
ENG-train-5443,0.67
ENG-train-5444,0.13
ENG-train-5445,0.00
ENG-train-5446,0.00
ENG-train-5447,0.57
ENG-train-5448,0.29
ENG-train-5449,0.00
ENG-train-5450,0.00
ENG-train-5451,0.11
ENG-train-5452,0.00
ENG-train-5453,0.00
ENG-train-5454,0.22
ENG-train-5455,0.00
ENG-train-5456,0.00
ENG-train-5457,0.00
ENG-train-5458,0.00
ENG-train-5459,0.40
ENG-train-5460,0.50
ENG-train-5461,0.00
ENG-train-5462,0.00
ENG-train-5463,0.00
ENG-train-5464,0.00
ENG-train-5465,0.00
ENG-train-5466,0.00
ENG-train-5467,0.00
ENG-train-5468,0.00
ENG-train-5469,0.00
ENG-train-5470,0.22
ENG-train-5471,0.00
ENG-train-5472,0.00
ENG-train-5473,0.00
ENG-train-5474,0.25
ENG-train-5475,0.00
ENG-train-5476,0.00
ENG-train-5477,0.00
ENG-train-5478,0.00
ENG-train-5479,0.00
ENG-train-5480,0.00
ENG-train-5481,0.00
ENG-train-5482,0.00
ENG-train-5483,0.00
ENG-train-5484,0.17
ENG-train-5485,0.00
ENG-train-5486,0.50
ENG-train-5487,0.14
ENG-train-5488,0.00
ENG-train-5489,0.00
ENG-train-5490,0.00
ENG-train-5491,0.33
ENG-train-5492,0.00
ENG-train-5493,0.67
ENG-train-5494,0.00
ENG-train-5495,0.00
ENG-train-5496,0.00
ENG-train-5497,0.00
ENG-train-5498,0.00
ENG-train-5499,0.18
